"","date","powerdry","powerhumid","stdpowerwind","powerall","cape","cape_virt","pm10_mean","pm10_std","pm10_nbValues"
"7075",2016-10-04,596,1577,0,2176,1931.95,2180.91,"23","9,9",2
"7076",2016-10-05,348,1353,0,1705,1308.39,1446.09,"23","0",2
"7077",2016-10-06,404,631,0.41,1037.17,2184.01,2393.14,"25,67","8,08",3
"7078",2016-10-08,577,1528,0.53,2106.57,1567.84,1764.39,"21,5","3,54",2
"7079",2016-10-09,630,692,0.53,1324.5,2274.32,2483.9,"30,33","4,12",9
"7080",2016-10-11,701,1419,0,2122,1901.75,2127.13,"16,5","4,95",2
"7081",2016-10-12,643,994,0.53,1639.5,1274.69,1458.15,"24,67","6,43",3
"7082",2016-10-14,600,885,0.38,1486.14,1314.83,1530.51,"22","0",2
"7083",2016-10-15,610,593,0.52,1203.38,1193.93,1344.08,"16,38","6,93",8
"7084",2016-10-16,544,472,0.55,1016.5,2824.44,3081.13,"10,5","0,71",2
"7085",2016-10-17,489,396,0.53,885.5,2535.33,2759.55,"11,5","0,71",2
"7086",2016-10-18,785,758,0.52,1544.6,3175.98,3465.37,"12,25","0,5",4
"7087",2016-10-19,503,1137,0.44,1641.22,1906.29,2169.54,"13","0",2
"7088",2016-10-20,598,1183,0.33,1783.11,2142.16,2427.39,"20,5","0,71",2
"7089",2016-10-21,910,2380,0.44,3292.22,536.96,709.03,"15,29","3,15",7
"7090",2016-10-22,585,750,0.38,1337.14,2609.74,2883.8,"13,5","0,71",2
"7091",2016-10-23,646,1868,0.71,2516,1423.94,1716.64,"13","1,41",2
"7092",2016-10-24,562,591,0,1155,1609.46,1815.06,"15","1,73",3
"7093",2017-01-18,547,215,0.76,763.71,397.69,469.99,"16","5,66",2
"7094",2017-01-19,527,650,0.6,1177.82,282.39,450.65,"18","3,81",5
"7095",2017-01-20,526,622,0.52,1148.6,209.12,371.67,"15","5,66",2
"7096",2017-01-21,517,831,0,1349,295.24,461.64,"12","2,83",2
"7097",2017-01-22,519,535,0.53,1054.44,137.87,287.77,"12","0",2
"7098",2017-01-23,578,1607,0.44,2186.22,56.46,179.53,"12","0",2
"7099",2017-01-24,745,2224,0.39,2970.17,56.5,171.66,"25,5","16,26",2
"7100",2017-01-25,557,1575,0.52,2134.6,29.28,79.86,"21,8","5,07",5
"7101",2017-01-26,791,2746,0.71,3540.25,10.57,39.87,"24","1,41",2
"7102",2017-01-27,827,2483,0.63,3313.2,82.46,157.82,"31","12,73",2
"7103",2017-01-28,623,2276,0.5,2902.67,147.41,253.44,"19,67","5,03",3
"7104",2017-01-29,685,2208,0.63,2895.2,8.82,48.72,"14","2,83",2
"7105",2017-01-30,630,396,0.55,1028.5,92.59,117.91,"17,5","2,12",2
"7106",2017-01-31,835,2379,1.36,3215.77,0.04,0.38,"21,67","5,77",3
"7107",2017-02-01,513,539,0.46,1055.75,31.8,55.3,"19,5","0,71",2
"7108",2017-02-03,772,1491,0.65,2264.73,120.21,152.31,"27,5","2,12",2
"7109",2017-02-04,831,2546,0.5,3379.36,182.87,326.55,"23","5,66",2
"7110",2017-02-05,858,2318,1.13,3178.45,157.17,251.17,"16","1,41",2
"7111",2017-02-06,774,1159,0.38,1936.14,575.52,732.86,"18,6","2,07",5
"7112",2017-02-07,1144,4464,0.63,5612,25.13,58.56,"20,5","0,71",2
"7113",2017-02-08,563,1978,0.79,2544.57,171.27,311.32,"22,5","0,71",2
"7114",2017-02-09,673,3873,0.79,4549.58,30.3,74.23,"37,5","2,12",2
"7115",2017-02-10,562,1582,0.52,2147.45,120.25,199.14,"31,5","4,95",2
"7116",2017-02-11,794,3494,0,4291,0,0,"20","11,31",2
"7117",2017-02-12,646,1699,0.53,2348.44,3.53,11.77,"18,25","11,41",4
"7118",2017-02-13,670,4135,0.51,4806.43,2.55,53.91,"19","12,73",2
"7119",2017-02-14,678,1879,0.71,2559,15.7,28.75,"37",NA,1
"7120",2017-02-15,623,146,0.45,771.8,0,0,"39",NA,1
"7121",2017-02-16,944,3648,0.48,4593.3,25.28,39.42,"17,5","2,12",2
"7122",2017-02-17,579,2237,0.67,2816.7,60.14,112.99,"17","4,24",2
"7123",2017-02-18,446,996,0.74,1443.9,129.04,190.16,"12,8","2,05",5
"7124",2017-02-19,909,3260,0.72,4169.83,2.03,7.03,"11","0",2
"7125",2017-02-20,781,3359,0.58,4141.83,35.76,73.1,"14,5","3,54",2
"7126",2017-02-21,412,364,0.95,777.71,156.56,221.19,"21,5","9,19",2
"7127",2017-02-22,524,156,0.35,681.88,283.56,375.5,"14,5","3,54",2
"7128",2017-02-23,849,3302,0.82,4153.5,138.39,239.9,"19","4,24",2
"7129",2017-02-24,874,3788,0.52,4663.55,107.62,220.97,"18,83","7,33",6
"7130",2017-02-25,564,1470,0.41,2035,536.89,721.2,"15","2,83",2
"7131",2017-02-26,515,766,0.48,1283.7,284.25,379.87,"14,5","2,12",2
"7132",2017-02-27,589,74,1,665,440.74,536.95,"18","2,65",3
"7133",2017-02-28,591,514,0.82,1107.67,360.9,488.08,"20,5","4,95",2
"7134",2017-03-01,742,1768,0.52,2513.6,205.18,299.43,"22,5","2,12",2
"7135",2017-03-02,863,3283,0.46,4149.75,61.28,99.98,"22,75","2,22",4
"7136",2017-03-03,432,1512,0.99,1947.12,90.66,176.62,"24,5","6,36",2
"7137",2017-03-04,624,1946,0.83,2571.91,160.06,239.11,"18,5","0,71",2
"7138",2017-03-05,491,1375,0.71,1867,253.46,387.87,"18,67","7,23",3
"7139",2017-03-06,653,1011,0.52,1665.38,329.49,463.47,"18,5","4,95",2
"7140",2017-03-07,555,1017,0.52,1573.55,179.92,235.21,"21",NA,1
"7141",2017-03-08,562,409,1.25,973.71,81.79,117.3,"26","4,55",4
"7142",2017-03-11,632,1264,0.53,1897.44,292.73,440.63,"25","0",2
"7143",2017-03-12,824,2755,0.93,3581.5,39.46,85.97,"22",NA,1
"7144",2017-03-13,627,846,0.65,1474.27,54.5,85.68,"18",NA,1
"7145",2017-03-14,604,660,0,1267,24.92,46.23,"25,25","4,92",4
"7146",2017-03-15,553,557,0.44,1113.78,10.82,27.16,"32,5","17,68",2
"7147",2017-03-16,643,932,0.53,1577.57,0,0.06,"40,5","7,78",2
"7148",2017-03-17,766,3227,0.5,3995.33,20.68,38.33,"40,67","2,08",3
"7149",2017-03-18,492,505,0.52,999.38,10.04,36.3,"22","4,24",2
"7150",2017-03-19,539,1831,0.94,2372.17,29.1,99.32,"17,5","7,78",2
"7151",2017-03-20,453,192,0,646,268.74,342.55,"25,25","21,19",4
"7152",2017-03-21,470,818,0.44,1289.22,159.94,298.65,"33,5","20,51",2
"7153",2017-03-22,737,1750,0.5,2488.33,15.66,43.93,"30,5","20,51",2
"7154",2017-03-23,785,1433,1.19,2219.27,5.22,32.31,"16,33","10,12",3
"7155",2017-03-24,904,1639,0.52,2544.4,10.54,20.1,"18","8,49",2
"7156",2017-03-25,741,1522,0.53,2264.5,26.85,60.31,"11","4,24",2
"7157",2017-03-26,841,1990,0.32,2832.1,21.36,39.42,"18,33","9,45",3
"7158",2017-03-27,585,754,0.52,1340.33,1.14,13.31,"29,5","19,09",2
"7159",2017-03-28,756,981,0.55,1738.5,21.18,62.21,"24,67","21,08",3
"7160",2017-03-29,753,1790,0.42,2543.8,62.01,199.79,"21,67","14,57",3
"7161",2017-03-30,909,2604,0.47,3514.73,156.55,315.94,"14","2,83",2
"7162",2017-03-31,852,3443,0.58,4297,230.34,363.28,"25,5","13,44",2
"7163",2017-04-01,642,1516,0.41,2160.83,352.33,575.2,"33,67","29,87",6
"7164",2017-04-21,634,490,0.5,1124.33,136.95,187.68,"30","15,56",2
"7165",2017-04-22,547,958,0.78,1505.89,21.28,69.92,"16","2,65",3
"7166",2017-04-23,693,1444,0.44,2138.23,258.96,375.47,"14","0",2
"7167",2017-04-24,761,1803,0.94,2564.91,160.22,220.28,"16,5","3,54",2
"7168",2017-04-25,800,1406,0.53,2207.56,445.21,602.11,"19,14","2,54",7
"7169",2017-04-26,516,222,0.55,740.5,1297.93,1420.96,"18","5,66",2
"7170",2017-04-27,715,1765,0,2482,371.16,531.22,"25","11,31",2
"7171",2017-04-28,735,1313,0.52,2050.62,435.76,648.96,"23","6,93",3
"7172",2017-04-29,638,1916,0.79,2556.2,198.55,369.91,"13,5","2,12",2
"7173",2017-04-30,730,2248,1.04,2979.55,293.93,490.68,"15,5","3,54",2
"7174",2017-05-01,706,1288,0.49,1995.71,666.67,877.21,"16,29","4,19",7
"7175",2017-05-02,744,1615,0.75,2360.25,255.09,386.11,"20","0",2
"7176",2017-05-03,730,1596,0.64,2326.92,353.92,504.11,"23,5","7,78",2
"7177",2017-05-04,691,1462,0.44,2154.22,328.4,488.81,"24,67","17,01",3
"7178",2017-05-05,689,617,1.21,1307.45,182.06,230.93,"27","15,56",2
"7179",2017-05-06,558,1307,0.4,1865.82,379.96,542.77,"17","1,41",2
"7180",2017-05-07,668,1601,0.84,2270.8,422.62,635.76,"17,14","1,35",7
"7181",2017-05-08,562,782,0.79,1346.57,371.36,566.15,"21,5","6,36",2
"7182",2017-05-09,716,1114,0.76,1832.29,312.53,496.14,"21","12,73",2
"7183",2017-05-10,592,863,0.67,1456.7,738.01,935.41,"25","17,44",3
"7184",2017-05-11,773,1827,0.52,2601.62,810.11,1006.29,"26","16,97",2
"7185",2017-05-12,523,441,0.33,965.11,501.89,605.34,"30,5","23,33",2
"7186",2017-05-13,456,1382,1.13,1840.88,1247.69,1431.79,"16,86","10,12",7
"7187",2017-05-14,730,831,0.69,1564.14,1053.44,1238.13,"44,5","14,85",2
"7188",2017-05-15,716,1951,0.38,2671.14,317.31,467.38,"63,5","0,71",2
"7189",2017-05-16,878,1984,0.53,2865.44,237.9,397.04,"60,33","15,95",3
"7190",2017-05-17,1180,2737,0.52,3920.38,40.52,117.34,"35,5","3,54",2
"7191",2017-05-18,855,1731,0,2589,387.24,575.01,"43","4,24",2
"7192",2017-05-19,763,1895,0.46,2661.25,0,4.26,"52","0",2
"7193",2017-05-20,758,2203,0,2965,479.38,728.07,"46,5","13,44",2
"7194",2017-05-21,995,2782,1,3781,380.07,536.85,"49,5","17,68",2
"7195",2017-05-22,985,2599,0.76,3588.71,263.21,406.16,"86,5","10,61",2
"7196",2017-05-23,806,2068,0.7,2878.4,575.66,788.14,"88,5","10,61",2
"7197",2017-05-24,753,2178,0,2935,312.31,501.18,"94","2,83",2
"7198",2017-05-25,881,3034,0.74,3917.62,19,145.46,"102","1,41",2
"7199",2017-05-26,673,3162,0.74,3836.38,7.41,110.7,"30,5","6,36",2
"7200",2017-05-27,791,914,0.6,1706.89,1325.05,1553.79,"26","12,73",2
"7201",2017-05-28,625,1440,0,2068,1365.26,1533.95,"39,5","4,95",2
"7202",2017-05-29,741,1538,0,2282,1306.37,1481.17,"23","5,66",2
"7203",2017-05-30,854,1333,0.53,2190.57,1396.39,1618.15,"42","9,9",2
"7204",2017-05-31,712,1520,0.67,2234.78,532.54,698.87,"29",NA,1
"7205",2017-06-01,781,1308,0.5,2090,386.95,488.3,"18",NA,1
"7206",2017-06-02,1047,1986,0.49,3035.33,749.83,902.77,"18","4,24",2
"7207",2017-06-03,713,1332,0,2048,1310.18,1425.45,"23,5","3,54",2
"7208",2017-06-04,637,672,0,1312,1788.43,2013.84,"23,5","2,12",2
"7209",2017-06-05,308,2262,0.96,2574.25,0,16.71,"35","0",2
"7210",2017-06-06,609,849,0.9,1460.14,882.67,1077.6,"29",NA,1
"7211",2017-06-07,657,1682,0.52,2342.33,453.65,682.54,"20",NA,1
"7212",2017-06-08,587,1041,0.48,1631.3,249.77,441.34,"21,5","7,78",2
"7213",2017-06-09,791,1697,0,2492,390.31,602.74,"27","11,31",2
"7214",2017-06-10,762,1610,0.52,2375.67,263.15,449.51,"24,5","9,19",2
"7215",2017-06-11,531,750,0.38,1284.86,1356.35,1602.86,"18","4,24",2
"7216",2017-06-12,757,920,0.44,1680.78,944.96,1157.17,"23","2,83",2
"7217",2017-06-13,572,804,0.46,1379.75,844.7,1004.23,"32","4,24",2
"7218",2017-06-14,671,482,0.38,1155.14,945.07,1116.23,"28,5","3,54",2
"7219",2017-06-15,589,1579,0.5,2170.75,1304.7,1489.41,"40,5","3,54",2
"7220",2017-06-16,505,1932,0.84,2438.5,995.44,1226.19,"36","0",2
"7221",2017-06-17,631,1731,0.96,2363.75,1198.87,1415.95,"24,5","0,71",2
"7222",2017-06-18,673,1033,0.52,1709.45,1912.65,2129.69,"21,5","2,12",2
"7223",2017-06-19,716,1317,0.69,2038.14,1537.89,1767.82,"29,5","6,36",2
"7224",2017-06-20,677,1688,0.5,2369.25,1377.89,1576.1,"40,5","6,36",2
"7225",2017-06-21,843,2003,0.7,2847.6,234.74,377.48,"24","2,83",2
"7226",2017-06-22,713,1896,0.65,2610.38,82.07,161.84,"19,5","0,71",2
"7227",2017-06-23,663,1647,0.53,2311.56,635.15,879.16,"27,5","14,85",2
"7228",2017-06-24,660,2516,0.4,3178.82,650.12,900.2,"15","0",2
"7229",2017-06-25,592,385,0.58,981.5,2263.18,2420.31,"26",NA,1
"7230",2017-06-26,894,2028,0.49,2926.71,693.72,885.62,"43,5","12,02",2
"7231",2017-06-27,845,2227,0.53,3076.57,277.95,480.08,"54",NA,1
"7232",2017-06-28,563,313,0.5,879.75,1883.92,2017.42,"55",NA,1
"7233",2017-06-29,572,657,0,1232,1498.94,1710.62,"35,5","13,44",2
"7234",2017-06-30,765,1604,0.49,2372.29,1361,1646.68,"19,5","4,95",2
"7235",2017-07-01,556,200,0,759,1559.77,1711.5,"35",NA,1
"7236",2017-07-02,576,1157,0,1736,2163.36,2384.04,"24",NA,1
"7237",2017-07-03,656,37,0.73,697.56,950.02,1007.98,"37",NA,1
"7238",2017-07-04,652,1826,0.41,2481.83,1326.69,1568.99,"30",NA,1
"7239",2017-07-05,622,2517,0.41,3142.83,477.37,686.87,"24",NA,1
"7240",2017-07-06,502,992,0.63,1495.2,412.01,601.58,"30",NA,1
"7241",2017-07-07,644,351,0,997,1231.76,1383.21,"14,5","7,78",2
"7242",2017-07-08,668,1826,0.52,2495.67,958.84,1154.2,"22,5","4,95",2
"7243",2017-07-09,588,1420,0.58,2011.5,1245.48,1467.23,"21,5","17,68",2
"7244",2017-07-10,681,1230,0,1914,1362.23,1626.92,"23,5","3,54",2
"7245",2017-07-11,677,1459,0,2138,984.79,1229.8,"70,5","43,13",2
"7246",2017-07-12,632,930,0,1564,1171.85,1416.46,"36","26,87",2
"7247",2017-07-13,550,901,0,1454,1674.66,1924.15,"37","18,38",2
"7248",2017-07-14,578,381,0.41,962.83,1784.34,1955.63,"44,5","2,12",2
"7249",2017-07-15,357,313,0,672,1452.83,1652.16,"42,5","9,19",2
"7250",2017-07-16,799,2020,0.53,2821.43,716.57,962.57,"26",NA,1
"7251",2017-07-17,799,2577,0.79,3379.43,708.55,937.36,"14",NA,1
"7252",2017-07-18,601,497,1,1102,1609.29,1800.16,"37",NA,1
"7253",2017-07-19,923,2621,0.71,3547.33,905.28,1118.94,"65",NA,1
"7254",2017-07-21,623,1051,0,1676,1237.28,1455.31,"23","1,41",2
"7255",2017-07-22,613,1005,0.58,1620.5,790.62,950.35,"27","16,97",2
"7256",2017-07-23,468,604,0,1076,1824.3,2054.67,"53","7,07",2
"7257",2017-07-24,504,165,0.76,673.29,2241.25,2469.19,"67","4,24",2
"7258",2017-07-25,554,459,0.41,1015.83,1319.33,1480.95,"22","12,73",2
"7259",2017-07-26,576,1007,0.52,1585.33,1478.23,1670.16,"27","14,14",2
"7260",2017-07-27,672,765,0.55,1440.6,2490.15,2726.18,"44","24,04",2
"7261",2017-07-28,623,1823,0,2448,1618.16,1901.07,"40,5","14,85",2
"7262",2017-07-29,558,1059,0.35,1619.12,750.3,981.91,"35,5","6,36",2
"7263",2017-07-30,481,1353,0.5,1836.33,696.61,910.69,"20","7,07",2
"7264",2017-07-31,688,1537,0.71,2228.33,1209.85,1425.53,"17,5","3,54",2
"7265",2017-08-01,502,433,0.52,938.67,1280.2,1477.8,"42","1,41",2
"7266",2017-08-02,612,383,0.82,998,1357.14,1484.81,"24","4,24",2
"7267",2017-08-03,482,385,0,871,1537.92,1659.16,"35","0",2
"7268",2017-08-04,458,593,1.38,1053.5,1036.38,1194.96,"35","4,24",2
"7269",2017-08-05,736,2180,0,2919,523.9,677.93,"26,5","0,71",2
"7270",2017-08-06,523,395,0.5,920.25,1424.14,1607.12,"17","2,83",2
"7271",2017-08-07,462,755,0,1220,2204.03,2429.63,"20","1,41",2
"7272",2017-08-08,726,1313,0.82,2042.67,1603.78,1877.69,"20,5","2,12",2
"7273",2017-08-09,582,1024,0.58,1609.5,1798.44,2049.08,"22,5","0,71",2
"7274",2017-08-10,517,915,0.53,1434.43,1723.27,1985.44,"32","19,8",2
"7275",2017-08-11,593,2222,0,2818,1270.9,1533.75,"26","16,97",2
"7276",2017-08-12,630,1742,0,2375,1308.1,1584.64,"24,5","0,71",2
"7277",2017-08-13,647,853,0,1502,1249.48,1484.92,"21","4,24",2
"7278",2017-08-14,786,2162,0.53,2952.57,1551.51,1783.78,"17","0",2
"7279",2017-08-15,862,1650,0.35,2516.12,1391.29,1666.31,"40,5","0,71",2
"7280",2017-08-16,643,1676,0,2321,1019.47,1236.21,"46,5","0,71",2
"7281",2017-08-17,437,126,0.64,564.87,2034.21,2240.26,"20",NA,1
"7282",2017-08-18,554,546,0,1103,2031.32,2207.62,"45","8,49",2
"7283",2017-08-19,595,1329,0,1926,1702.55,1939.9,"24","1,41",2
"7284",2017-08-20,706,1625,0.49,2333.71,1838.18,2091.02,"21","18,38",2
"7285",2017-08-21,564,543,0.96,1108.75,2393.87,2642.86,"41","14,14",2
"7286",2017-08-22,623,540,0,1164,2481.96,2719.53,"46,5","17,68",2
"7287",2017-08-23,589,1273,0.89,1863.4,1963.62,2223.93,"44","16,97",2
"7288",2017-08-24,764,1465,0,2232,2405.31,2720.57,"35","14,14",2
"7289",2017-08-25,691,1178,0,1872,1197.3,1451.97,"43,5","27,58",2
"7290",2017-08-26,534,954,0,1490,1958.17,2237.96,"40","28,28",2
"7291",2017-08-27,518,2478,0.41,2997.83,1114.01,1379.16,"24,5","10,61",2
"7292",2017-08-28,572,1509,0.52,2082.38,1991.24,2271.11,"38,5","26,16",2
"7293",2017-08-29,529,630,0,1162,2057.4,2281.05,"31","7,07",2
"7294",2017-08-30,641,1395,0.49,2039.29,2240.18,2451.51,"54,5","2,12",2
"7295",2017-08-31,639,1467,0.44,2107.78,1506.83,1788.3,"49,5","3,54",2
"7296",2017-09-01,661,2739,0.52,3401.38,336.96,537.27,"36","1,41",2
"7297",2017-09-02,556,661,0,1218,1859.64,2119.91,"18,5","2,12",2
"7298",2017-09-03,579,2410,0.35,2989.87,751.98,925.46,"11,5","0,71",2
"7299",2017-09-04,716,1602,0.35,2319.12,1617.78,1870.85,"17,5","6,36",2
"7300",2017-09-12,656,628,0.55,1286.6,1932.83,2171.88,"35",NA,1
"7301",2017-09-13,563,350,0.53,913.44,1607.62,1856.01,"35","4,24",2
"7302",2017-09-14,380,387,0.55,767.6,1944.5,2173.5,"20","0",2
"7303",2017-09-15,608,634,0.53,1243.43,2330.91,2543.46,"16","2,83",2
"7304",2017-09-16,732,2508,0.63,3243,2479.08,2803.21,"32","2,83",2
"7305",2017-09-17,648,843,0.93,1495,911.03,1104.06,"14,5","0,71",2
"7306",2018-01-01,515,744,0.69,1261.86,609.84,758.98,"23",NA,1
"7307",2018-01-02,565,1099,0,1667,541.73,768.06,"16",NA,1
"7308",2018-01-03,542,1176,0.53,1719.43,587.18,852.2,"19",NA,1
"7309",2018-01-04,469,2850,1.13,3320.12,28.01,155.3,"22",NA,1
"7310",2018-01-05,544,107,0.58,653.5,56.96,87.29,"18",NA,1
"7311",2018-01-06,507,141,0.58,650.67,243.6,326.89,"24",NA,1
"7312",2018-01-07,702,2386,0.51,3090.58,137.91,245.98,"25",NA,1
"7313",2018-01-08,479,682,0.5,1164.36,227.02,296.59,"22",NA,1
"7314",2018-01-09,593,873,0.52,1468.67,52.85,131.5,"18",NA,1
"7315",2018-01-11,517,875,0.76,1393.71,252.54,376.71,"19",NA,1
"7316",2018-01-12,665,1301,1.2,1967.9,336.33,564.99,"19",NA,1
"7317",2018-01-13,505,1606,1.41,2113,576.73,770.07,"16",NA,1
"7318",2018-01-14,546,532,0,1081,843.78,984.95,"13",NA,1
"7319",2018-01-15,748,2773,0.67,3522.64,497.24,676.33,"16",NA,1
"7320",2018-01-16,490,800,0.95,1292.29,465.84,594.84,"20",NA,1
"7321",2018-01-17,722,1786,0.63,2510,726.63,923.92,"23",NA,1
"7322",2018-01-18,723,1637,0.76,2361,584.81,816.68,"21",NA,1
"7323",2018-01-19,531,1359,0.96,1891.75,447.27,671.61,"34",NA,1
"7324",2018-01-20,410,213,1.17,625.11,396.15,547.75,"23",NA,1
"7325",2018-01-21,501,162,1.06,665.62,559.52,640.59,"12",NA,1
"7326",2018-01-22,611,1188,0.94,1800.83,207.07,333.62,"19",NA,1
"7327",2018-01-23,736,1622,0.4,2360.82,21.01,50.75,"21,5","7,78",2
"7328",2018-01-24,513,274,0.84,789.5,20.2,34.19,"24","14,14",2
"7329",2018-01-25,586,1696,0.71,2283.67,166.01,344.27,"14","1,41",2
"7330",2018-01-26,593,2090,0.48,2685.3,86.46,169.18,"21,5","13,44",2
"7331",2018-01-27,566,641,0.52,1209.45,27.32,69.4,"16","4,24",2
"7332",2018-01-28,507,1255,1.25,1763.88,179.81,274.91,"14",NA,1
"7333",2018-01-29,544,165,0.89,712.4,323.42,400.31,"14",NA,1
"7334",2018-01-30,644,1452,0.57,2098.1,321.75,471.85,"22","1,41",2
"7335",2018-01-31,506,1526,0.47,2033.27,35.69,107.07,"13,5","3,54",2
"7336",2018-02-01,754,2172,0,2928,0,3.68,"11,5","0,71",2
"7337",2018-02-02,955,4745,0.65,5700.78,0,1,"15","2,83",2
"7338",2018-02-03,948,4856,0.29,5805.08,0,18.27,"12,5","2,12",2
"7339",2018-02-04,873,3817,0.65,4692.73,42.26,60.47,"10,5","0,71",2
"7340",2018-02-05,522,305,0.46,830.25,70.82,101.25,"16","1,41",2
"7341",2018-02-06,663,2661,0.4,3327.82,0,3.94,"28","11,31",2
"7342",2018-02-07,552,490,0.49,1045.71,78.13,162.87,"17","1,41",2
"7343",2018-02-08,514,25,0.78,541.11,262.2,312.76,"20","2,83",2
"7344",2018-02-09,724,1574,1.36,2300.88,86.33,209.94,"18,5","0,71",2
"7345",2018-02-10,662,1137,1.12,1801.67,157.64,267.89,"21","4,24",2
"7346",2018-02-11,506,1532,0.83,2041.12,94.93,220.48,"20","2,83",2
"7347",2018-02-12,403,3827,1.06,4232.38,2.32,27.57,"19,5","2,12",2
"7348",2018-02-14,595,833,1.2,1430.1,63.66,139.19,"20","1,41",2
"7349",2018-02-15,704,781,0.39,1487.83,76.9,154.1,"16,5","0,71",2
"7350",2018-02-16,766,2540,0.36,3308.86,21.39,37.69,"11,5","0,71",2
"7351",2018-02-17,603,2177,0.77,2782,0,0,"13,5","2,12",2
"7352",2018-02-18,647,565,0.53,1215.57,67.37,110.4,"14","0",2
"7353",2018-02-19,878,2248,0.47,3130.27,0,0,"20","1,41",2
"7354",2018-02-20,561,496,0.53,1061.5,38.34,59.9,"18,5","0,71",2
"7355",2018-02-21,484,680,0.52,1167.38,93.66,184.33,"17","8,49",2
"7356",2018-02-22,576,1549,0.67,2127.78,1.1,56.29,"22,5","4,95",2
"7357",2018-02-23,527,482,0.46,1011.75,184.08,321.27,"20,5","4,95",2
"7358",2018-02-24,775,459,1.47,1236.17,8.13,17.41,"16","2,83",2
"7359",2018-02-25,659,812,0.45,1472,0,2.55,"11,5","0,71",2
"7360",2018-02-26,739,3323,0.74,4064.1,0,21.36,"13,5","0,71",2
"7361",2018-02-27,642,1594,0.33,2236.89,15.58,32.53,"13",NA,1
"7362",2018-02-28,741,1610,0.5,2351.36,36.59,76.73,"9,5","3,54",2
"7363",2018-03-01,585,1376,0,1962,50.08,186.97,"16",NA,1
"7364",2018-03-02,660,645,0.58,1306.5,91.98,162.96,"16","0",2
"7365",2018-03-03,676,2478,0.5,3155.67,98.29,209.42,"14","0",2
"7366",2018-03-04,440,685,0.83,1127.78,758.61,889.86,"17","1,41",2
"7367",2018-03-05,577,692,0.45,1271.2,1456.85,1648.88,"25,5","2,12",2
"7368",2018-03-06,546,223,0.26,771.07,1607.2,1733.84,"19,5","0,71",2
"7369",2018-03-07,748,1278,0.53,2029.57,426.73,600.92,"29",NA,1
"7370",2018-03-08,769,2262,0.46,3034.75,187.23,329.2,"24",NA,1
"7371",2018-03-09,817,2611,0,3433,161.89,308.72,"32,5","0,71",2
"7372",2018-03-10,726,3585,0.89,4316.4,51.22,91.9,"29","0",2
"7373",2018-03-11,722,4415,0.33,5140.89,0,1.99,"24,5","0,71",2
"7374",2018-03-12,763,2222,1.01,2988.73,64.65,135.96,"24","1,41",2
"7375",2018-03-13,818,2823,0.46,3644.75,39.63,136.61,"25,5","0,71",2
"7376",2018-03-14,758,2583,0,3344,45.2,161.47,"30","1,41",2
"7377",2018-03-15,872,1957,0.97,2831.6,100.05,202.42,"30,5","0,71",2
"7378",2018-03-16,1080,2165,0.74,3248.62,61.04,122.4,"23","0",2
"7379",2018-03-17,902,2314,0.84,3218.6,177.87,282.06,"26","1,41",2
"7380",2018-03-18,589,1706,0,2297,164.49,263.29,"24","4,24",2
"7381",2018-03-19,573,2192,0.83,2767.22,42.65,85.85,"31","5,66",2
"7382",2018-03-20,633,2739,0.67,3373.36,11.11,86.14,"27","4,24",2
"7383",2018-03-21,742,863,0.83,1607.78,60.41,142.93,"24","1,41",2
"7384",2018-03-23,568,1723,0.73,2293.44,21.06,82.76,"36","12,73",2
"7385",2018-03-24,393,1354,0.48,1748.7,106.05,177.56,"27","15,56",2
"7386",2018-03-25,461,387,0.53,849.43,120.46,168.11,"13,5","3,54",2
"7387",2018-03-26,444,669,0.95,1114.29,182.69,284.89,"15","2,83",2
"7388",2018-03-27,637,1169,0.49,1806.92,234.84,397.76,"21,5","14,85",2
"7389",2018-03-28,550,920,0.58,1471,664.28,839.76,"14,5","0,71",2
"7390",2018-03-29,596,2315,0,2912,546.55,775.34,"16","2,83",2
"7391",2018-03-30,577,659,0.49,1236.67,127.65,209.64,"11","1,41",2
"7392",2018-03-31,591,19,0.38,610.86,71.8,119.4,"12,5","0,71",2
"7393",2018-04-01,662,773,0.74,1436.38,49.39,132.65,"8,5","0,71",2
"7394",2018-04-02,764,2061,1.09,2826.22,88.97,212.82,"12","0",2
"7395",2018-04-03,821,1770,0.74,2592.62,34.77,90.78,"17,5","4,95",2
"7396",2018-04-04,733,1597,1.2,2331.5,1.43,5.14,"29,5","24,75",2
"7397",2018-04-05,559,1546,0.46,2107.75,26.19,102.3,"29,5","9,19",2
"7398",2018-04-06,529,1168,0.41,1699.17,37.2,87.94,"26,5","4,95",2
"7399",2018-04-07,412,1372,0,1786,43.85,120.62,"16,5","2,12",2
"7400",2018-04-08,772,1591,1.14,2365.8,57.34,151.22,"13,5","0,71",2
"7401",2018-04-09,748,1196,1.1,1945.9,29.27,59.75,"17","2,83",2
"7402",2018-04-10,538,771,0.66,1310.86,53.04,119.12,"18,5","0,71",2
"7403",2018-04-11,529,412,0.38,944.14,101.87,227.42,"18,5","0,71",2
"7404",2018-04-12,666,795,0.78,1462.54,123.53,219.96,"25",NA,1
"7405",2018-04-13,555,3819,0,4377,4.78,55.72,"17","1,41",2
"7406",2018-04-14,635,3631,1.13,4268.55,2.94,56.04,"17","2,83",2
"7407",2018-04-15,646,1287,0.79,1934.42,9.45,24.11,"16","2,83",2
